time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-09 22:00:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-09 22:30:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-09 23:00:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 09:30:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 10:00:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 10:45:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 11:15:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 13:45:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 14:15:00,b2311-P-3950,b2311-P-3950,139.5,0.0,0.0,0.0,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,0.0,0.0,32
2023-05-10 14:45:00,b2311-P-3950,b2311-P-3950,163.5,1.0,1635.0,0.0,163.5,163.5,139.5,139.5,139.5,139.5,163.5,163.5,163.5,1.0,1635.0,32
2023-05-10 15:00:00,b2311-P-3950,b2311-P-3950,163.5,0.0,0.0,0.0,163.5,163.5,163.5,163.5,139.5,139.5,163.5,163.5,163.5,1.0,1635.0,32
