time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,rb2401C4000,rb2401C4000,93.0,1.0,930.0,0.0,93.0,93.0,93.0,95.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-10 22:00:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-10 22:30:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-10 23:00:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 09:30:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 10:00:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 10:45:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 11:15:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 13:45:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 14:15:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 14:45:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
2023-05-11 15:00:00,rb2401C4000,rb2401C4000,93.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,86.5,95.0,93.0,93.0,93.0,1.0,930.0,84
