time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,c2403-C-3000,c2403-C-3000,30.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,9.0,30.0,30.0,30.0,30.0,0.0,0.0,24
2023-05-10 22:00:00,c2403-C-3000,c2403-C-3000,30.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,9.0,30.0,30.0,30.0,30.0,0.0,0.0,24
2023-05-10 22:30:00,c2403-C-3000,c2403-C-3000,30.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,9.0,30.0,30.0,30.0,30.0,0.0,0.0,24
2023-05-10 23:00:00,c2403-C-3000,c2403-C-3000,30.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,9.0,30.0,30.0,30.0,30.0,0.0,0.0,24
2023-05-11 09:30:00,c2403-C-3000,c2403-C-3000,2.5,3.0,75.0,0.0,2.5,2.5,2.5,30.0,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 10:00:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 10:45:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 11:15:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 13:45:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 14:15:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 14:45:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
2023-05-11 15:00:00,c2403-C-3000,c2403-C-3000,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,9.0,30.0,2.5,2.5,2.5,3.0,75.0,24
