time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-10 22:00:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-10 22:30:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-10 23:00:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-11 09:30:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-11 10:00:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-11 10:45:00,PF2402,PF402,6956.0,0.0,0.0,0.0,6956.0,6956.0,6956.0,6956.0,6970.0,6956.0,6956.0,6956.0,6956.0,0.0,0.0,12
2023-05-11 11:15:00,PF2402,PF402,6976.0,2.0,13960.0,1.0,6982.0,6982.0,6976.0,6956.0,6970.0,6956.0,6982.0,6982.0,6976.0,2.0,13960.0,13
2023-05-11 13:45:00,PF2402,PF402,6976.0,0.0,0.0,0.0,6976.0,6976.0,6976.0,6976.0,6970.0,6956.0,6982.0,6982.0,6976.0,2.0,13960.0,13
2023-05-11 14:15:00,PF2402,PF402,6976.0,0.0,0.0,0.0,6976.0,6976.0,6976.0,6976.0,6970.0,6956.0,6982.0,6982.0,6976.0,2.0,13960.0,13
2023-05-11 14:45:00,PF2402,PF402,6976.0,0.0,0.0,0.0,6976.0,6976.0,6976.0,6976.0,6970.0,6956.0,6982.0,6982.0,6976.0,2.0,13960.0,13
2023-05-11 15:00:00,PF2402,PF402,6976.0,0.0,0.0,0.0,6976.0,6976.0,6976.0,6976.0,6970.0,6956.0,6982.0,6982.0,6976.0,2.0,13960.0,13
